Index	Genetic_ID	Source	Date_mean	Group_ID	Locality	Country	Latitude	Longitude	Sex	Culture
I14000	I14000	WangBioRxiv2020	7480	Mongolia_North_N	Bulgan, Khutag-Undur sum, Egiin-gol river valley, Kharuulyn gozgor, tomb 1-117-1, skeleton 3	Mongolia	49.53469	103.2825	F	no
I16170	I16170	FernandesNatureEcologyEvolution2020	3337	Italy_Sardinia_MBA	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	M	Italy_Sardinia_MBA_0
I16178	I16178	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I16173	I16173	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I16175	I16175	FernandesSirakNature2020	675	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I16176	I16176	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I16165	I16165	FernandesNatureEcologyEvolution2020	5671	Italy_Sardinia_N	Sardinia, Sa Ucca de su Tintirriolu	Italy	40.410556	8.639722	F	Italy_Sardinia_N_3
I16181	I16181	FernandesSirakNature2020	675	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I16172	I16172	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I16174	I16174	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I16163	I16163	FernandesNatureEcologyEvolution2020	2576	Italy_Sardinia_IA_2	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	F	Italy_Sardinia_IA_1
I16180	I16180	FernandesSirakNature2020	875	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I16179	I16179	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.686	F	no
I16183	I16183	FernandesNatureEcologyEvolution2020	5164	Italy_Sardinia_N	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	F	Italy_Sardinia_N_1
I16168	I16168	FernandesNatureEcologyEvolution2020	5807	Italy_Sardinia_N	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	M	Italy_Sardinia_N_3
I16166	I16166	FernandesNatureEcologyEvolution2020	5746	Italy_Sardinia_N	Sardinia, Sa Ucca de su Tintirriolu	Italy	40.410556	8.639722	M	Italy_Sardinia_N_3
I16169	I16169	FernandesNatureEcologyEvolution2020	4177	Italy_Sardinia_C	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	F	Italy_Sardinia_C_2
I16164	I16164	FernandesNatureEcologyEvolution2020	4415	Italy_Sardinia_C	Sardinia, Sa Ucca de su Tintirriolu	Italy	40.410556	8.639722	M	Italy_Sardinia_C_2
I16171	I16171	FernandesSirakNature2020	1250	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15109	I15109	FernandesSirakNature2020	510	Dominican_Atajadizo_Ceramic	Atajadizo	Dominican Republic	18.82	-70.31	F	no
I15051	I15051	FernandesSirakNature2020	852	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15108	I15108	FernandesSirakNature2020	850	Dominican_Atajadizo_Ceramic	Atajadizo	Dominican Republic	18.82	-70.31	F	no
I15112	I15112	FernandesSirakNature2020	850	Dominican_Atajadizo_Ceramic	Atajadizo	Dominican Republic	18.82	-70.31	F	no
I15106	I15106	FernandesSirakNature2020	702	Dominican_Atajadizo_Ceramic	Atajadizo	Dominican Republic	18.82	-70.31	F	no
I15082	I15082	FernandesSirakNature2020	673	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15111	I15111	FernandesSirakNature2020	607	Dominican_Atajadizo_Ceramic	Atajadizo	Dominican Republic	18.82	-70.31	M	no
I15107	I15107	FernandesSirakNature2020	604	Dominican_Atajadizo_Ceramic	Atajadizo	Dominican Republic	18.82	-70.31	F	no
I15081	I15081	FernandesSirakNature2020	859	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15105	I15105	FernandesSirakNature2020	706	Dominican_Atajadizo_Ceramic	Atajadizo	Dominican Republic	18.82	-70.31	M	no
I14990	I14990	FernandesSirakNature2020	697	Dominican_EdilioCruz_Ceramic	Edilio Cruz	Dominican Republic	19.8	-71.2	M	no
I15050	I15050	FernandesSirakNature2020	849	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15667	I15667	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15674	I15674	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15594	I15594	FernandesSirakNature2020	875	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15597	I15597	FernandesSirakNature2020	1250	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15596	I15596	FernandesSirakNature2020	1250	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.686282	F	no
I15600	I15600	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15679	I15679	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15599	I15599	FernandesSirakNature2020	1250	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15666	I15666	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15593	I15593	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15590	I15590	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic_brother.16687	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15678	I15678	FernandesSirakNature2020	1250	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15591	I15591	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15676	I15676	FernandesSirakNature2020	464	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15668	I15668	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15677	I15677	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15602	I15602	FernandesSirakNature2020	1250	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15675	I15675	FernandesSirakNature2020	1250	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15665	I15665	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15671	I15671	FernandesSirakNature2020	1250	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15601	I15601	FernandesSirakNature2020	1228	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15604	I15604	FernandesSirakNature2020	875	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15592	I15592	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15598	I15598	FernandesSirakNature2020	900	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15595	I15595	FernandesSirakNature2020	1286	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15943	I15943	FernandesNatureEcologyEvolution2020	5723	Italy_Sardinia_N	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	F	Italy_Sardinia_N_3
I15971	I15971	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15941	I15941	FernandesNatureEcologyEvolution2020	4196	Italy_Sardinia_C	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	M	Italy_Sardinia_C_2
I15947	I15947	FernandesNatureEcologyEvolution2020	5575	Italy_Sardinia_N_contam	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	M	Italy_Sardinia_N_1
I15976	I15976	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15942	I15942	FernandesNatureEcologyEvolution2020	4297	Italy_Sardinia_C	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	M	Italy_Sardinia_C_2
I15964	I15964	FernandesSirakNature2020	1250	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15945	I15945	FernandesNatureEcologyEvolution2020	5825	Italy_Sardinia_N	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	F	Italy_Sardinia_N_3
I15977	I15977	FernandesSirakNature2020	1250	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15965	I15965	FernandesSirakNature2020	1250	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15968	I15968	FernandesSirakNature2020	930	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15962	I15962	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15972	I15972	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15970	I15970	FernandesSirakNature2020	875	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15969	I15969	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15946	I15946	FernandesNatureEcologyEvolution2020	5968	Italy_Sardinia_N	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	M	Italy_Sardinia_N_2
I15939	I15939	FernandesNatureEcologyEvolution2020	3500	Italy_Sardinia_MBA_contam	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	M	Italy_Sardinia_MBA_0
I15966	I15966	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15978	I15978	FernandesSirakNature2020	959	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
I15975	I15975	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
I15940	I15940	FernandesNatureEcologyEvolution2020	4203	Italy_Sardinia_C_oAfrican	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	M	Italy_Sardinia_C_2
I15963	I15963	FernandesSirakNature2020	950	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	M	no
MS10614.SG	MS10614	ZallouaScientificReports2018	2217	Ibiza_Punic.SG	Balearic Islands, Ibiza, Saint Antoni de Portmany, Can Portes d'es Jurat hipogeo Ca's Moli	Spain	38.980833	1.300556	F	Ibiza_Punic_0
ARS001.A0101	ARS001	JeongPNAS2018	2880	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.656833	99.726694	M	no
ARS002.B0101	ARS002	JeongPNAS2018	3055	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.659472	99.72775	F	no
ARS003.B0101	ARS003	JeongPNAS2018	3247	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.506111	99.69325	M	no
ARS004.A0101	ARS004	JeongPNAS2018	2983	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.692222	99.766361	M	no
ARS005.A0101	ARS005	JeongPNAS2018	3038	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.692583	99.76675	M	no
ARS006.A0101	ARS006	JeongPNAS2018	3003	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.690139	99.760694	F	no
ARS007.B0101	ARS007	JeongPNAS2018	3172	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.689639	99.773611	M	no
ARS008.A0101	ARS008	JeongPNAS2018	3173	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.690444	99.773917	M	no
ARS009.A0101	ARS009	JeongPNAS2018	2900	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.657028	99.725861	F	no
ARS011.A0101	ARS011	JeongPNAS2018	3081	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.657333	99.725944	M	no
ARS012.A0101	ARS012	JeongPNAS2018	3229	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.657361	99.726389	F	no
ARS013.A0101	ARS013	JeongPNAS2018	3279	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.6575	99.727556	F	no
ARS014.B0101	ARS014	JeongPNAS2018	3234	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.6575	99.723667	F	no
ARS015.A0101	ARS015	JeongPNAS2018	3255	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.65725	99.725833	M	no
ARS016.A0101	ARS016	JeongPNAS2018	3389	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.657222	99.726	M	no
ARS017.A0101	ARS017	JeongPNAS2018	3256	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.657194	99.725778	F	no
ARS018.A0101	ARS018	JeongPNAS2018	2951	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.657167	99.725944	M	no
ARS024.A0101	ARS024	JeongPNAS2018	3171	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.695556	99.778667	F	no
ARS025.A0101	ARS025	JeongPNAS2018	3263	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.683889	99.806333	M	no
ARS026.A0101	ARS026	JeongPNAS2018	2957	Mongolia_LBA_Khovsgol_6	Khovsgol aimag, Arbulag sorum	Mongolia	49.694333	99.780417	M	no
BAL003.A0101	BAL003	VillalbaMoucoCurrentBiology2019	11908	Spain_UP_Azilian	Balma Guilanya	Spain	42.085341	1.601683	M	Spain_UP_0
BAL051_merged	BAL051	VillalbaMoucoCurrentBiology2019	13015	Spain_UP_Azilian	Balma Guilanya	Spain	42.085341	1.601683	M	Spain_UP_1
CHA001_merged	CHA001_merged	VillalbaMoucoCurrentBiology2019	7127	Spain_EN	Cueva de Chaves	Spain	42.215129	-0.138457	M	Spain_EN_0
CHA002_merged	CHA002	VillalbaMoucoCurrentBiology2019	7127	Spain_EN	Cueva de Chaves	Spain	42.215129	-0.138457	M	Spain_EN_0
CHA003_merged	CHA003	VillalbaMoucoCurrentBiology2019	7075	Spain_EN	Cueva de Chaves	Spain	42.215129	-0.138457	M	Spain_EN_0
CHA004.A0102	CHA004	VillalbaMoucoCurrentBiology2019	6420	Spain_EN	Cueva de Chaves	Spain	42.215129	-0.138457	F	Spain_EN_2
CMS001_merged	CMS001	VillalbaMoucoCurrentBiology2019	8067	Portugal_Geometric_Mesolithic	Moita do Sebastiao	Portugal	39.246374	-8.647467	F	Portugal_Geometric_Mesolithic_0
ELT002_merged	ELT002	VillalbaMoucoCurrentBiology2019	5753	Spain_MLN	Cova de Els Trocs	Spain	42.5	0.5	M	Spain_MLN_2
ELT006_merged	ELT006	VillalbaMoucoCurrentBiology2019	5809	Spain_MLN	Cova de Els Trocs	Spain	42.5	0.5	M	Spain_MLN_2
FUC003_merged	FUC003	VillalbaMoucoCurrentBiology2019	7019	Spain_EN	Fuente Celada	Spain	42.385639	-3.734895	M	Spain_EN_0
BAJ001_BAJ001.A0101	BAJ001	FeldmanNatureCommunications2019	8850	Jordan_Late_PPNB	Ba’ja	Jordan	30.415278	35.4625	F	no
KFH2_KFH002.A0101	KFH2	FeldmanNatureCommunications2019	9591	Israel_Middle_Late_PPNB	Kfar HaHoresh	Israel	32.703694	36.468348	F	no
ZBC_IPB001.B-C0101_Luk2-Pinarbasi	ZBC	FeldmanNatureCommunications2019	15411	Turkey_Epipaleolithic	Pınarbaşı	Turkey	37.483333	33.033333	M	Turkey_Epipaleolithic_0
ZHAG_BON004.A0101_Luk10	ZHAG	FeldmanNatureCommunications2019	9900	Turkey_Central_N	Boncuklu	Turkey	37.75	32.866667	F	Turkey_Central_N_0
ZHAJ_BON034.A0101_Luk9	ZHAJ	FeldmanNatureCommunications2019	9900	Turkey_Central_N	Boncuklu	Turkey	37.75	32.866667	F	Turkey_Central_N_0
ZHJ_BON024.A0101_Luk84	ZHJ	FeldmanNatureCommunications2019	10190	Turkey_Central_N	Boncuklu	Turkey	37.75	32.866667	F	Turkey_Central_N_0
ZKO_BON001.A0101_Luk7	ZKO	FeldmanNatureCommunications2019	9900	Turkey_Central_N	Boncuklu	Turkey	37.75	32.866667	M	Turkey_Central_N_0
ZMOJ_BON014.A0101_Luk21	ZMOJ	FeldmanNatureCommunications2019	9900	Turkey_Central_N	Boncuklu	Turkey	37.75	32.866667	M	Turkey_Central_N_0
Goyet_final_provisional.SG	Goyet_final	HajdinjakNature2018	42436	Goyet_Neanderthal.SG	Goyet Cave	Belgium	50.446	5.008	F	no
Les_Cottes_final_provisional.SG	Les_Cottes_final	HajdinjakNature2018	42846	LesCottes_Neanderthal.SG	ee	France	..	..	F	no
Mezmaiskaya1_final_provisional.SG	Mezmaiskaya1	HajdinjakNature2018	65000	Mezmaiskaya1_Neanderthal.SG	North Caucasus, Republic of Adygea, Mezmaiskaya Cave	Russia	44.166667	40	F	no
Mezmaiskaya2_final_provisional.SG	Mezmaiskaya2_final	HajdinjakNature2018	43449	Mezmaiskaya2_Neanderthal.SG	Mezmaiskaya	Russia	44.166667	40	M	no
Spy_final_provisional.SG	Spy_final	HajdinjakNature2018	40922	Spy_Neanderthal.SG	Spy Cave	Belgium	50.482222	4.669167	M	no
VindijaG1_final_provisional.SG	VindijaG1_final	HajdinjakNature2018	50000	VindijaG1_Neanderthal.SG	Vindija Cave	Croatia	46.299167	16.070556	F	no
Chagyrskaya.SG	Chagyrskaya	MafessoniPNAS2020	80000	Chagyrskaya_Neanderthal.SG	Chagyrskaya Cave	Russia	..	..	U	no
I10871.DG	I10871	LipsonNature2020	7913	Cameroon_SMA.DG	Shum Laka	Cameroon	5.8586	10.0778	M	no
I10871.SG	I10871	LipsonNature2020	7913	Cameroon_SMA.SG	Shum Laka	Cameroon	5.8586	10.0778	M	no
I10873.SG	I10873	LipsonNature2020	3097	Cameroon_SMA.SG	Shum Laka	Cameroon	5.8586	10.0778	M	no
I11974.SG	I11974	PosthNakatsukaCell2018	11885	Chile_LosRieles_12000BP.SG	Coquimbo, Los Vilos, Los Rieles	Chile	-31.92	-71.5	M	no
I14991	I14991	FernandesSirakNature2020	614	Dominican_LomaPerenal_Ceramic	Loma Perenal	Dominican Republic	19.88	-71.06	M	no
I14994	I14994	FernandesSirakNature2020	703	Dominican_LosCorniel_Ceramic	Los Corniel	Dominican Republic	19.83	-71.22	F	no
I14819	I14819	WangBioRxiv2020	5625	Russia_MN_Boisman	Primorsky Krai, Boisman-2	Russia	42.78944444	131.2761111	F	Russia_MN_2
I16687	I16687	FernandesSirakNature2020	935	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	F	no
DAV-A-8_38.SG	DAV-A8	EbenesersdottirScience2018	1000	Iceland_Pre_Christian.SG	Dalvik, Brimnes	Iceland	65.966667	-18.533333	F	Iceland_Pre_Christian_1
DAV-A-9_38.SG	DAV-A9	EbenesersdottirScience2018	950	Iceland_Pre_Christian.SG_son.DAV.A8.SG	Dalvik, Brimnes	Iceland	65.966667	-18.533333	M	Iceland_Pre_Christian_2
DKS-A-1_38.SG	DKS-A1	EbenesersdottirScience2018	1025	Iceland_Pre_Christian.SG	Ondverdarnes	Iceland	64.885055	-24.04446	M	Iceland_Pre_Christian_0
FOV-A-1_38.SG	FOV-A1	EbenesersdottirScience2018	603	Iceland_Early_Christian.SG	Fossvellir	Iceland	65.437602	-14.602639	M	Iceland_Early_Christian_2
FSS-A-1_38.SG	FSS-A1	EbenesersdottirScience2018	1015	Iceland_Pre_Christian.SG	Fremri-Svartardalur	Iceland	65.317	-19.15	F	Iceland_Pre_Christian_0
GRS-A-1_38.SG	GRS-A1	EbenesersdottirScience2018	1015	Iceland_Pre_Christian.SG	Grimsstadir	Iceland	65.642222	-16.120278	M	Iceland_Pre_Christian_0
GTE-A-1_38.SG	GTE-A1	EbenesersdottirScience2018	1015	Iceland_Pre_Christian.SG	Gilsarteigur	Iceland	65.367	-14.3	M	Iceland_Pre_Christian_0
HSJ-A-1_38.SG	HSJ-A1	EbenesersdottirScience2018	1015	Iceland_Pre_Christian.SG	Hrolfsstadir	Iceland	65.39748	-14.65601	M	Iceland_Pre_Christian_0
KNS-A-1_38.SG	KNS-A1	EbenesersdottirScience2018	950	Iceland_Pre_Christian.SG	Karlsnes	Iceland	64	-20.15	M	Iceland_Pre_Christian_2
KOV-A-2_38.SG	KOV-A2	EbenesersdottirScience2018	236	Iceland_Early_Christian_o.SG	Kopavogur	Iceland	64.110833	-21.909444	M	Iceland_Early_Christian_1
MKR-A-1_38.SG	MKR-A1	EbenesersdottirScience2018	1015	Iceland_Pre_Christian.SG	Vidar, Masvatn	Iceland	65.639951	-17.23609	M	Iceland_Pre_Christian_0
NNM-A-1_38.SG	NNM-A1	EbenesersdottirScience2018	1015	Iceland_Pre_Christian.SG	Njarovik	Iceland	65.581111	-13.887778	M	Iceland_Pre_Christian_0
NTR-A-2_38.SG	NTR-A2	EbenesersdottirScience2018	1015	Iceland_Pre_Christian.SG	Neori-Tvera	Iceland	63.6637	-20.0902	F	Iceland_Pre_Christian_0
ORE-A-1_38.SG	ORE-A1	EbenesersdottirScience2018	1000	Iceland_Pre_Christian.SG	Ormsstadir	Iceland	65.3665	14.306	M	Iceland_Pre_Christian_1
SBT-A-1_38.SG	SBT-A1	EbenesersdottirScience2018	1015	Iceland_Pre_Christian.SG	Smyrlaberg	Iceland	65.6	-20.166667	M	Iceland_Pre_Christian_0
SSG-A-2_38.SG	SSG-A2	EbenesersdottirScience2018	1025	Iceland_Pre_Christian.SG	Silastadir	Iceland	65.722858	18.186543	M	Iceland_Pre_Christian_0
SSG-A-3_38.SG	SSG-A3	EbenesersdottirScience2018	1025	Iceland_Pre_Christian.SG	Silastadir	Iceland	65.722858	18.186543	M	Iceland_Pre_Christian_0
SSG-A-4_38.SG	SSG-A4	EbenesersdottirScience2018	1025	Iceland_Pre_Christian.SG	Silastadir	Iceland	65.722858	18.186543	F	Iceland_Pre_Christian_0
SSJ-A-2_38.SG	SSJ-A2	EbenesersdottirScience2018	1025	Iceland_Pre_Christian.SG	Surtsstadir	Iceland	65.537708	14.526592	M	Iceland_Pre_Christian_0
STT-A-2_38.SG	STT-A2	EbenesersdottirScience2018	1000	Iceland_Pre_Christian.SG	Straumur	Iceland	65.533333	-14.466667	M	Iceland_Pre_Christian_1
SVK-A-1_38.SG	SVK-A1	EbenesersdottirScience2018	1015	Iceland_Pre_Christian.SG	Svinadalur	Iceland	65.906	-16.5408	M	Iceland_Pre_Christian_0
TGS-A-1_38.SG	TGS-A1	EbenesersdottirScience2018	854	Iceland_Pre_Christian.SG	Tunga I Gönguskördum	Iceland	65.733333	-19.633333	M	Iceland_Pre_Christian_2
TSK-A-26_38.SG	TSK-A26	EbenesersdottirScience2018	825	Iceland_Early_Christian.SG	Skeljastadir	Iceland	64.120291	-19.82087	M	Iceland_Early_Christian_0
VDP-A-5_38.SG	VDP-A5	EbenesersdottirScience2018	1000	Iceland_Pre_Christian.SG	Vatnsdalur	Iceland	65.5707	-24.0658	F	Iceland_Pre_Christian_1
VDP-A-6_38.SG	VDP-A6	EbenesersdottirScience2018	1000	Iceland_Pre_Christian.SG	Vatnsdalur	Iceland	65.5707	-24.0658	M	Iceland_Pre_Christian_1
VDP-A-7_38.SG	VDP-A7	EbenesersdottirScience2018	1000	Iceland_Pre_Christian.SG	Vatnsdalur	Iceland	65.5707	-24.0658	M	Iceland_Pre_Christian_1
YGS-B-2_38.SG	YGS-B2	EbenesersdottirScience2018	1015	Iceland_Pre_Christian.SG	Ytra-Gardshorn	Iceland	65.9016	-18.5984	U	Iceland_Pre_Christian_0
QED-12.SG	QED-12	HaberAJHG2018	1525	Lebanon_Roman.SG	Qornet ed-Deir	Lebanon	34.0522	35.7758	F	no
QED-2.SG	QED-2	HaberAJHG2018	1610	Lebanon_Roman.SG	Qornet ed-Deir	Lebanon	34.0522	35.7758	M	no
QED-4.SG	QED-4	HaberAJHG2018	1406	Lebanon_Roman.SG	Qornet ed-Deir	Lebanon	34.0522	35.7758	F	no
QED-7.SG	QED-7	HaberAJHG2018	1627	Lebanon_Roman.SG	Qornet ed-Deir	Lebanon	34.0522	35.7758	F	no
SI-38.SG	SI-38	HaberAJHG2018	800	Lebanon_Medieval.SG	Sidon	Lebanon	33.560556	35.398056	M	no
SI-39.SG	SI-39	HaberAJHG2018	702	Lebanon_Medieval_o2.SG	Sidon	Lebanon	33.560556	35.398056	M	no
SI-40.SG	SI-40	HaberAJHG2018	800	Lebanon_Medieval_o5.SG	Sidon	Lebanon	33.560556	35.398056	M	no
SI-41.SG	SI-41	HaberAJHG2018	710	Lebanon_Medieval_o1.SG	Sidon	Lebanon	33.560556	35.398056	M	no
SI-42.SG	SI-42	HaberAJHG2018	725	Lebanon_Medieval.SG	Sidon	Lebanon	33.560556	35.398056	M	no
SI-44.SG	SI-44	HaberAJHG2018	800	Lebanon_Medieval_o3.SG	Sidon	Lebanon	33.560556	35.398056	M	no
SI-45.SG	SI-45	HaberAJHG2018	698	Lebanon_Medieval.SG	Sidon	Lebanon	33.560556	35.398056	M	no
SI-47.SG	SI-47	HaberAJHG2018	800	Lebanon_Medieval_o2.SG	Sidon	Lebanon	33.560556	35.398056	M	no
SI-53.SG	SI-53	HaberAJHG2018	851	Lebanon_Medieval_o4.SG	Sidon	Lebanon	33.560556	35.398056	M	no
s19_0LS03_1.SG	0LS03	SaagCurrentBiology2019	740	Estonia_Medieval.SG	Ida-Viru, Kukruse, burial 9	Estonia	59.3828	27.3639	M	Estonia_Medieval_0
s19_0LS09_1.SG	0LS09	SaagCurrentBiology2019	2389	Estonia_IA_lc.SG	Harju, Ilmandu III	Estonia	59.4489	24.4831	F	Estonia_IA_1
s19_0LS10_1.SG	0LS10	SaagCurrentBiology2019	2609	Estonia_IA.SG	Lääne-Viru, Hiiemägi at Kunda, tarand III, burial 9	Estonia	59.4967	26.5479	M	Estonia_IA_2
s19_0LS11_1.SG	0LS11	SaagCurrentBiology2019	2918	Estonia_BA.SG	Harju, Jõelähtme 34, cist?	Estonia	59.4403	25.1349	M	Estonia_BA_0
